,index,rating,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count
1260,1260,4.39,14.0,7.0,0.0,1.0,1.0
1261,1261,3.83,10.0,2.0,2.0,1.0,3.0
1262,1262,3.77,15.0,3.0,5.0,4.0,3.0
1263,1263,3.89,9.0,5.0,1.0,2.0,2.0
1264,1264,3.95,475.0,148.0,135.0,50.0,95.0
1265,1265,3.64,5.0,2.0,5.0,1.0,1.0
1266,1266,4.15,17.0,8.0,7.0,1.0,1.0
1267,1267,4.2,4.0,5.0,0.0,1.0,0.0
1268,1268,4.06,120.0,44.0,29.0,13.0,17.0
1269,1269,3.95,304.0,112.0,86.0,36.0,58.0
1270,1270,5.0,,,,,
1271,1271,4.05,754.0,329.0,219.0,73.0,104.0
1272,1272,3.79,488.0,228.0,168.0,87.0,124.0
1273,1273,2.86,1.0,1.0,2.0,2.0,1.0
1274,1274,4.04,72.0,31.0,17.0,8.0,11.0
1275,1275,4.18,104.0,52.0,26.0,2.0,13.0
1276,1276,3.38,15.0,3.0,9.0,1.0,9.0
1277,1277,3.98,1125.0,374.0,324.0,170.0,166.0
1278,1278,3.86,981.0,445.0,301.0,141.0,234.0
1279,1279,3.92,151.0,72.0,45.0,17.0,32.0
1280,1280,4.19,2077.0,783.0,446.0,192.0,181.0
1281,1281,4.39,15.0,4.0,3.0,0.0,1.0
1282,1282,3.65,12.0,4.0,8.0,6.0,1.0
1283,1283,4.4,5.0,4.0,1.0,0.0,0.0
1284,1284,3.44,13.0,2.0,2.0,4.0,6.0
1285,1285,2.94,175.0,90.0,127.0,70.0,205.0
1286,1286,4.11,29.0,6.0,4.0,4.0,4.0
1287,1287,3.2,22.0,7.0,9.0,5.0,17.0
1288,1288,3.73,39.0,21.0,10.0,4.0,15.0
1289,1289,3.56,22.0,8.0,9.0,3.0,10.0
1290,1290,3.31,1162.0,542.0,559.0,339.0,742.0
1291,1291,4.26,262.0,81.0,46.0,14.0,26.0
1292,1292,5.0,,,,,
1293,1293,2.75,1.0,1.0,0.0,0.0,2.0
1294,1294,3.91,244.0,90.0,67.0,36.0,50.0
1295,1295,3.77,15.0,3.0,5.0,4.0,3.0
1296,1296,3.63,2867.0,1406.0,1330.0,695.0,944.0
1297,1297,3.31,3.0,4.0,3.0,0.0,3.0
1298,1298,4.31,8.0,3.0,1.0,0.0,1.0
1299,1299,4.11,39.0,19.0,8.0,4.0,5.0
1300,1300,3.61,12.0,5.0,4.0,2.0,5.0
1301,1301,4.17,9.0,5.0,3.0,0.0,1.0
1302,1302,3.58,199.0,83.0,79.0,44.0,78.0
1303,1303,3.76,392.0,144.0,134.0,62.0,111.0
1304,1304,3.7,4.0,2.0,2.0,1.0,1.0
1305,1305,4.5,1.0,1.0,0.0,0.0,0.0
1306,1306,3.28,723.0,505.0,513.0,315.0,465.0
1307,1307,4.24,9.0,6.0,0.0,1.0,1.0
1308,1308,3.26,217.0,125.0,128.0,68.0,154.0
1309,1309,3.88,5.0,1.0,0.0,0.0,2.0
1310,1310,3.85,550.0,257.0,171.0,86.0,129.0
1311,1311,3.87,40.0,24.0,13.0,3.0,11.0
1312,1312,4.46,19.0,4.0,1.0,0.0,2.0
1313,1313,4.32,169.0,53.0,25.0,8.0,14.0
1314,1314,3.55,10.0,10.0,5.0,4.0,4.0
1315,1315,3.66,246.0,105.0,107.0,43.0,84.0
1316,1316,2.99,59.0,38.0,36.0,32.0,63.0
1317,1317,2.81,5.0,2.0,4.0,4.0,6.0
1318,1318,3.96,86.0,26.0,28.0,8.0,16.0
1319,1319,3.97,18.0,1.0,5.0,1.0,4.0
1320,1320,4.8,4.0,1.0,0.0,0.0,0.0
1321,1321,4.25,136.0,32.0,23.0,13.0,11.0
1322,1322,3.75,8.0,5.0,4.0,0.0,3.0
1323,1323,3.27,208.0,94.0,91.0,66.0,142.0
1324,1324,3.12,106.0,45.0,62.0,39.0,89.0
1325,1325,4.03,127.0,59.0,26.0,15.0,21.0
1326,1326,3.69,128.0,57.0,44.0,20.0,45.0
1327,1327,4.38,299.0,54.0,31.0,17.0,24.0
1328,1328,4.39,370.0,115.0,50.0,21.0,18.0
1329,1329,3.98,219.0,63.0,46.0,25.0,44.0
1330,1330,4.33,39.0,12.0,5.0,1.0,4.0
1331,1331,4.0,3.0,0.0,0.0,0.0,1.0
1332,1332,3.61,843.0,484.0,350.0,182.0,328.0
1333,1333,3.69,55.0,16.0,14.0,8.0,20.0
1334,1334,4.1,280.0,128.0,63.0,28.0,35.0
1335,1335,3.67,5.0,3.0,1.0,1.0,2.0
1336,1336,3.37,9.0,2.0,1.0,1.0,6.0
1337,1337,4.05,55.0,30.0,16.0,6.0,7.0
1338,1338,4.08,5.0,5.0,2.0,1.0,0.0
1339,1339,4.07,15.0,5.0,8.0,1.0,1.0
1340,1340,3.74,23.0,14.0,5.0,4.0,8.0
1341,1341,3.91,118.0,42.0,38.0,22.0,19.0
1342,1342,4.01,47.0,11.0,7.0,3.0,11.0
1343,1343,4.55,57.0,9.0,7.0,1.0,2.0
1344,1344,3.81,104.0,20.0,29.0,6.0,33.0
1345,1345,4.8,4.0,1.0,0.0,0.0,0.0
1346,1346,3.67,6.0,2.0,1.0,0.0,3.0
1347,1347,4.07,27.0,18.0,7.0,2.0,4.0
1348,1348,2.0,0.0,0.0,1.0,0.0,1.0
1349,1349,3.88,79.0,23.0,34.0,10.0,15.0
1350,1350,3.7,271.0,139.0,101.0,44.0,92.0
1351,1351,3.1,8.0,7.0,3.0,4.0,8.0
1352,1352,3.63,48.0,17.0,27.0,13.0,13.0
1353,1353,4.14,1428.0,555.0,340.0,122.0,159.0
1354,1354,3.93,22.0,12.0,4.0,3.0,5.0
1355,1355,5.0,,,,,
1356,1356,4.41,735.0,250.0,107.0,23.0,38.0
1357,1357,4.11,236.0,46.0,33.0,23.0,39.0
1358,1358,3.71,148.0,68.0,53.0,34.0,43.0
1359,1359,4.26,625.0,213.0,134.0,44.0,41.0
1360,1360,3.65,1056.0,419.0,375.0,190.0,382.0
1361,1361,4.0,4.0,0.0,2.0,1.0,0.0
1362,1362,4.18,280.0,94.0,56.0,11.0,38.0
1363,1363,1.5,0.0,0.0,0.0,1.0,1.0
1364,1364,3.4,26.0,14.0,19.0,3.0,16.0
1365,1365,3.43,3.0,0.0,2.0,1.0,1.0
1366,1366,4.15,30.0,7.0,4.0,2.0,5.0
1367,1367,3.4,34.0,14.0,18.0,12.0,16.0
1368,1368,3.17,2.0,1.0,1.0,0.0,2.0
1369,1369,3.86,14.0,4.0,5.0,2.0,3.0
1370,1370,3.87,381.0,134.0,110.0,66.0,79.0
1371,1371,4.21,21.0,6.0,2.0,0.0,4.0
1372,1372,3.4,2.0,0.0,2.0,0.0,1.0
1373,1373,4.33,8.0,2.0,1.0,0.0,1.0
1374,1374,3.7,1070.0,460.0,373.0,181.0,357.0
1375,1375,4.28,976.0,328.0,162.0,70.0,76.0
1376,1376,3.85,133.0,59.0,32.0,23.0,32.0
1377,1377,4.04,867.0,275.0,190.0,99.0,140.0
1378,1378,3.68,356.0,198.0,157.0,70.0,114.0
1379,1379,4.0,8.0,1.0,6.0,1.0,0.0
1380,1380,4.27,1736.0,573.0,281.0,111.0,158.0
1381,1381,3.43,28.0,12.0,8.0,6.0,16.0
1382,1382,3.41,35.0,19.0,22.0,14.0,16.0
1383,1383,3.64,15.0,11.0,11.0,1.0,6.0
1384,1384,4.06,794.0,291.0,215.0,92.0,104.0
1385,1385,3.15,57.0,20.0,34.0,9.0,50.0
